Dist Code,Year,State Code,State Name,Dist Name,Crop Name,AREA (1000 ha),PRODUCTION (1000 tons),YIELD (Tons per 1000 ha),Annual Rainfall(Millimeters),IRRIGATED AREA (per ha),TOTAL AREA (1000 ha),GROSS CROPPED AREA (1000 ha),TOTAL FERTILIZER CONSUMPTION (tons)
45,2016,1,Andhra Pradesh,Visakhapatnam,Wheat,0,0,0,NA,-1,1443.05,526.31,54768
45,2017,1,Andhra Pradesh,Visakhapatnam,Wheat,0,0,0,NA,0,1443.05,525.53,65445
46,2000,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1013,0,1081.84,764.91,155762
46,2001,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1029,0,1082,736,146987
46,2002,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,715,0,1082,618,118808
46,2003,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1054,0,1081.84,755.89,141823
46,2004,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,875,0,1081.84,729.15,148390
46,2005,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1362,0,1081.84,747.61,157945
46,2006,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1208,0,1080.7,766.49,145283
46,2007,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1260,0,1080.7,789.8,158749
46,2008,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1200,0,1080.7,739.27,179857
46,2009,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,719,0,1080.7,598.16,149592
46,2010,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1953.6,0,1080.7,714.12,193102
46,2011,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,845,0,1080.7,636.36,182137
46,2012,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1445.3,0,1080.7,694.07,174272
46,2013,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1120.2,0,1080.7,691.55,169372
46,2014,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,635.7,0,1260.16,683.86,162055
46,2015,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,1099.1,0,1280.53,679.31,161378
46,2016,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,NA,-1,1280.53,682.57,173169
46,2017,1,Andhra Pradesh,East Godavari,Wheat,0,0,0,NA,0,1280.53,666.04,143492
47,2000,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,959,0,779.54,696.93,202886
47,2001,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,851,0,780,649,171002
47,2002,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,603,0,780,591,167271
47,2003,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,959,0,779.54,670.78,196758
47,2004,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,811,0,779.54,672.31,221747
47,2005,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1266,0,779.54,708.58,241746
47,2006,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1068,0,774.2,699.78,224110
47,2007,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1082,0,774.2,706.94,250288
47,2008,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1264,0,774.2,724.58,272323
47,2009,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,673,0,774.2,617.94,255103
47,2010,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1733.4,0,774.2,768.36,257831
47,2011,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,899.3,0,774.2,694.81,284939
47,2012,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1611.9,0,774.2,699.1,261657
47,2013,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1006.1,0,774.2,696.99,252158
47,2014,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,861.1,0,850.67,691.11,252937
47,2015,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,1053.9,0,850.67,693.23,264345
47,2016,1,Andhra Pradesh,West Godavari,Wheat,0,0,0,NA,-1,850.66,687.42,243604
47,2017,1,Andhra Pradesh,West Godavari,Wheat,0.01,0.01,1,NA,0.01,850.66,696.59,202632
48,2000,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1049,0,879.69,714.92,192036
48,2001,1,Andhra Pradesh,Krishna,Wheat,0,0,0,903,0,880,679,177713
48,2002,1,Andhra Pradesh,Krishna,Wheat,0,0,0,619,0,880,631,140636
48,2003,1,Andhra Pradesh,Krishna,Wheat,0,0,0,965,0,879.69,611.71,154301
48,2004,1,Andhra Pradesh,Krishna,Wheat,0,0,0,818,0,879.69,661.11,158841
48,2005,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1147,0,879.69,715.03,214399
48,2006,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1185,0,872.7,716.34,197961
48,2007,1,Andhra Pradesh,Krishna,Wheat,0,0,0,984,0,872.7,737.77,192457
48,2008,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1289,0,872.7,756.24,209255
48,2009,1,Andhra Pradesh,Krishna,Wheat,0,0,0,724,0,872.7,715.99,210738
48,2010,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1770.8,0,872.7,787.42,245037
48,2011,1,Andhra Pradesh,Krishna,Wheat,0,0,0,876.5,0,872.7,726.44,204543
48,2012,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1509.6,0,872.7,700.62,201232
48,2013,1,Andhra Pradesh,Krishna,Wheat,0,0,0,1317.3,0,872.7,728.5,254816
48,2014,1,Andhra Pradesh,Krishna,Wheat,0,0,0,622.9,0,872.7,677,213768
48,2015,1,Andhra Pradesh,Krishna,Wheat,0,0,0,944.8,0,872.7,609.36,166014
48,2016,1,Andhra Pradesh,Krishna,Wheat,0,0,0,NA,-1,872.7,624.32,157400
48,2017,1,Andhra Pradesh,Krishna,Wheat,0,0,0,NA,0,872.7,649.05,144402
49,2000,1,Andhra Pradesh,Guntur,Wheat,0,0,0,991,0,1921.29,1169.02,218116
49,2001,1,Andhra Pradesh,Guntur,Wheat,0.01,0,0,886,0,1921.44,1100.04,214143
49,2002,1,Andhra Pradesh,Guntur,Wheat,0,0,0,565,0,1921.44,980.24,160608
49,2003,1,Andhra Pradesh,Guntur,Wheat,0,0,0,914,0,1921.29,1041.6,189914
49,2004,1,Andhra Pradesh,Guntur,Wheat,0,0,0,755,0,1921.29,1078.53,237440
49,2005,1,Andhra Pradesh,Guntur,Wheat,0,0,0,973,0,1921.29,1111.84,274419
49,2006,1,Andhra Pradesh,Guntur,Wheat,0,0,0,797,0,1949.9,1075.09,291354
49,2007,1,Andhra Pradesh,Guntur,Wheat,0,0,0,982,0,1949.9,1150.58,317422
49,2008,1,Andhra Pradesh,Guntur,Wheat,0,0,0,988,0,1949.9,1137.34,352832
49,2009,1,Andhra Pradesh,Guntur,Wheat,0,0,0,576,0,1949.9,1084.65,376427
49,2010,1,Andhra Pradesh,Guntur,Wheat,0.04,0.06,1.5,1460.5,0.04,1949.9,1216.99,403342
49,2011,1,Andhra Pradesh,Guntur,Wheat,0,0,0,610.9,0,1949.9,1122.07,378344
49,2012,1,Andhra Pradesh,Guntur,Wheat,0,0,0,1012.7,0,1949.9,1032.63,271238
49,2013,1,Andhra Pradesh,Guntur,Wheat,0,0,0,1161.5,0,1949.9,1179.76,327909
49,2014,1,Andhra Pradesh,Guntur,Wheat,0,0,0,681.4,0,1949.9,1088.05,325271
49,2015,1,Andhra Pradesh,Guntur,Wheat,0,0,0,713.5,0,1949.9,958.78,284419
49,2016,1,Andhra Pradesh,Guntur,Wheat,0,0,0,NA,-1,1949.9,962.44,320742
49,2017,1,Andhra Pradesh,Guntur,Wheat,0,0,0,NA,0,1949.9,1024.97,288488
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1011,0,1967.38,579.01,111262
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0.01,0,0,1283,0,1967.32,581.12,112287
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,972,0,1967.32,587.72,105022
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,805,0,1967.38,533.45,90759
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1035,0,1967.38,614.12,119155
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1421,0,1967.38,606.46,146959
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,893.9,0,1977.39,630.87,157844
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1277,0,1977.39,673.98,162789
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1060,0,1977.39,670.38,191418
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,916,0,1977.39,667.39,220937
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1397.6,0,1977.39,750.44,214613
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1087,0,1977.39,690.43,205950
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,911,0,1977.39,667.34,161749
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,871.8,0,1977.39,635.93,172316
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,705.3,0,1977.39,624.53,184357
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,1385.3,0,1977.39,696.39,207158
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,NA,-1,1977.39,571.9,160604
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Wheat,0,0,0,NA,0,1977.39,571.29,157410
51,2000,1,Andhra Pradesh,Kurnool,Wheat,0.85,0.48,0.564705882,922,0.12,2034.28,1097.77,156482
51,2001,1,Andhra Pradesh,Kurnool,Wheat,1.26,0.88,0.698412698,718,0.17,2034.24,1005.84,139645
51,2002,1,Andhra Pradesh,Kurnool,Wheat,1,1,1,559,0.08,2034.24,1010.04,124866
51,2003,1,Andhra Pradesh,Kurnool,Wheat,0.69,0.21,0.304347826,759,0.08,2034.28,1044.9,126406
51,2004,1,Andhra Pradesh,Kurnool,Wheat,0.39,0.09,0.230769231,590,0.09,2034.28,1060.11,159702
51,2005,1,Andhra Pradesh,Kurnool,Wheat,0.71,0.42,0.591549296,801,0.17,2034.28,1095.51,195549
51,2006,1,Andhra Pradesh,Kurnool,Wheat,0.67,0.18,0.268656716,592,0.12,2047.82,1053.98,177849
51,2007,1,Andhra Pradesh,Kurnool,Wheat,0.58,0.2,0.344827586,1009,0.15,2047.82,1145.73,201146
51,2008,1,Andhra Pradesh,Kurnool,Wheat,0.75,0.41,0.546666667,660,0.23,2047.82,1099.95,230482
51,2009,1,Andhra Pradesh,Kurnool,Wheat,0.55,0.25,0.454545455,759,0.08,2047.82,1106.39,256102
51,2010,1,Andhra Pradesh,Kurnool,Wheat,0.56,0.81,1.446428571,824.1,0.11,2047.82,1140.98,263575
51,2011,1,Andhra Pradesh,Kurnool,Wheat,0.22,0.24,1.090909091,500.4,0.06,2047.82,1064.02,256399
51,2012,1,Andhra Pradesh,Kurnool,Wheat,0.31,0.42,1.35483871,609.3,0.06,2047.82,1101.16,199655
51,2013,1,Andhra Pradesh,Kurnool,Wheat,0.27,0.2,0.740740741,703.4,0.09,2047.82,1111.91,257827
51,2014,1,Andhra Pradesh,Kurnool,Wheat,0.05,0.06,1.2,628.9,0,2047.82,1094.79,275660
51,2015,1,Andhra Pradesh,Kurnool,Wheat,0.14,0.1,0.714285714,470.3,0,2047.82,1015.53,244906
51,2016,1,Andhra Pradesh,Kurnool,Wheat,0.03,0.07,2.333333333,NA,-1,2047.82,1065.17,274714
51,2017,1,Andhra Pradesh,Kurnool,Wheat,0.02,0.01,0.5,NA,0,2047.82,1041.63,245839
52,2000,1,Andhra Pradesh,Ananthapur,Wheat,0.52,0.3,0.576923077,642,0.24,1913.49,1102.86,61290
52,2001,1,Andhra Pradesh,Ananthapur,Wheat,0.31,0.21,0.677419355,662,0.26,1913,1085,67064
52,2002,1,Andhra Pradesh,Ananthapur,Wheat,0,1,0,386.6,0.3,1913,1045,67351
52,2003,1,Andhra Pradesh,Ananthapur,Wheat,0.41,0.12,0.292682927,664,0.35,1913.49,1001.94,51811
52,2004,1,Andhra Pradesh,Ananthapur,Wheat,0.39,0.09,0.230769231,514,0.33,1913.49,1135.89,61486
52,2005,1,Andhra Pradesh,Ananthapur,Wheat,0.3,0.18,0.6,772,0.22,1913.49,1169.24,78934
52,2006,1,Andhra Pradesh,Ananthapur,Wheat,0.19,0.05,0.263157895,434,0.12,1913,975.43,70292
52,2007,1,Andhra Pradesh,Ananthapur,Wheat,0.28,0.1,0.357142857,736,0.23,1913,1187.73,85389
52,2008,1,Andhra Pradesh,Ananthapur,Wheat,0.16,0.22,1.375,764,0.15,1913,1153.63,97433
52,2009,1,Andhra Pradesh,Ananthapur,Wheat,0.18,0.1,0.555555556,575,0.18,1913,900.53,119425
52,2010,1,Andhra Pradesh,Ananthapur,Wheat,0.13,0.17,1.307692308,755.9,0.13,1913,1180.08,129096
52,2011,1,Andhra Pradesh,Ananthapur,Wheat,0.08,0.1,1.25,482,0.08,1913,1114.08,120677
52,2012,1,Andhra Pradesh,Ananthapur,Wheat,0.13,0.15,1.153846154,536,0.13,1913,1083.52,89657
52,2013,1,Andhra Pradesh,Ananthapur,Wheat,0.06,0.04,0.666666667,501.7,0.06,1913,1106.37,79396
52,2014,1,Andhra Pradesh,Ananthapur,Wheat,0,0,0,437.8,0.05,1913,942.31,77468
52,2015,1,Andhra Pradesh,Ananthapur,Wheat,0.02,0.01,0.5,708.8,0.01,1913,920.18,85816
52,2016,1,Andhra Pradesh,Ananthapur,Wheat,0,0,0,NA,-1,1913,919.51,79252
52,2017,1,Andhra Pradesh,Ananthapur,Wheat,0.01,0.01,1,NA,0.01,1913,842.17,76485
53,2000,1,Andhra Pradesh,Kadapa YSR,Wheat,0.12,0.07,0.583333333,764,0.04,1537.84,456.34,55811
53,2001,1,Andhra Pradesh,Kadapa YSR,Wheat,0.04,0.03,0.75,881,0.02,1538,427,54236
53,2002,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0,468,0.02,1538,423,49804
53,2003,1,Andhra Pradesh,Kadapa YSR,Wheat,0.04,0.01,0.25,373,0.04,1537.84,440.82,42571
53,2004,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0,602,0,1537.84,473.96,49994
53,2005,1,Andhra Pradesh,Kadapa YSR,Wheat,0.08,0.05,0.625,855,0,1537.84,498.04,56455
53,2006,1,Andhra Pradesh,Kadapa YSR,Wheat,0.03,0.01,0.333333333,517,0.03,1535.9,365.03,48683
53,2007,1,Andhra Pradesh,Kadapa YSR,Wheat,0.06,0.02,0.333333333,1006,0,1535.9,472.25,62771
53,2008,1,Andhra Pradesh,Kadapa YSR,Wheat,0.12,0.08,0.666666667,700,0.05,1535.9,504.32,92194
53,2009,1,Andhra Pradesh,Kadapa YSR,Wheat,0.06,0.08,1.333333333,607,0.06,1535.9,472.55,91216
53,2010,1,Andhra Pradesh,Kadapa YSR,Wheat,0.02,0.03,1.5,907.4,0.02,1535.9,535.6,97499
53,2011,1,Andhra Pradesh,Kadapa YSR,Wheat,0.02,0.02,1,658.7,0.01,1535.9,432.97,97855
53,2012,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0,558.2,0,1535.9,425.11,67417
53,2013,1,Andhra Pradesh,Kadapa YSR,Wheat,0.01,0.01,1,689.2,0,1535.9,418.87,77696
53,2014,1,Andhra Pradesh,Kadapa YSR,Wheat,0.27,0.2,0.740740741,432.6,0,1535.9,354.73,60921
53,2015,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0,1012.5,0,1535.9,396.86,75943
53,2016,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0,888,0,1535.9,375.05,78976
53,2017,1,Andhra Pradesh,Kadapa YSR,Wheat,0.01,0.01,1,1015,0.01,1535.9,371.03,84063
54,2000,1,Andhra Pradesh,Chittoor,Wheat,0.01,0,0,657,0,1498.77,481.82,48075
54,2001,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,586.2,0,1499,471,46858
54,2002,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,803,0.01,1499,363,40634
54,2003,1,Andhra Pradesh,Chittoor,Wheat,0.01,0,0,1347,0.01,1498.77,390.34,36270
54,2004,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,741.2,0,1498.77,443.01,45582
54,2005,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,1072,0,1498.77,457.55,52133
54,2006,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,970,0,1515.1,346.4,47563
54,2007,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,709,0,1515.1,408.51,52008
54,2008,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,1086,0,1515.1,431.39,67749
54,2009,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,952.5,0,1515.1,404.48,76023
54,2010,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,1002.5,0,1515.1,437.63,67756
54,2011,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,856,0,1515.1,408.35,69611
54,2012,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,600.4,0,1515.1,401.09,53288
54,2013,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,1418.9,0,1515.1,417.07,47808
54,2014,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,NA,0,1515.1,378.84,50883
54,2015,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,NA,0,1515.1,430.2,67508
54,2016,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,NA,-1,1515.1,404.22,60481
54,2017,1,Andhra Pradesh,Chittoor,Wheat,0,0,0,NA,0,1515.1,420.58,68242
44,2000,1,Andhra Pradesh,Srikakulam,Maize,1.89,7.49,3.962962963,982,0.01,899.31,638.03,56733
44,2001,1,Andhra Pradesh,Srikakulam,Maize,2.77,14.22,5.133574007,1053,0.15,899,614,52182
44,2002,1,Andhra Pradesh,Srikakulam,Maize,3,15,5,799,0.5,899,539.5,44893
44,2003,1,Andhra Pradesh,Srikakulam,Maize,7.83,28.48,3.637292465,1306,0.8,899.31,620.14,55358
44,2004,1,Andhra Pradesh,Srikakulam,Maize,6.18,26.66,4.313915858,970,0.79,899.31,631.74,57747
44,2005,1,Andhra Pradesh,Srikakulam,Maize,7.11,31.75,4.465541491,1176,1.16,899.31,581.6,57448
44,2006,1,Andhra Pradesh,Srikakulam,Maize,8.81,34.34,3.89784336,1277,1.23,910.65,657.15,65354
44,2007,1,Andhra Pradesh,Srikakulam,Maize,8.4,40.49,4.820238095,1203,1.54,910.65,674.95,64004
44,2008,1,Andhra Pradesh,Srikakulam,Maize,11.2,48.43,4.324107143,1026,1.88,910.65,634.99,72641
44,2009,1,Andhra Pradesh,Srikakulam,Maize,13.56,60.15,4.435840708,803,3.14,910.65,591.49,77254
44,2010,1,Andhra Pradesh,Srikakulam,Maize,16.88,84.44,5.002369668,1621.7,4.58,910.65,637.64,84205
44,2011,1,Andhra Pradesh,Srikakulam,Maize,21.73,109.59,5.043258168,934.6,5.33,910.65,617.88,84582
44,2012,1,Andhra Pradesh,Srikakulam,Maize,20.81,101.29,4.867371456,1289.2,4.43,910.65,608.88,74622
44,2013,1,Andhra Pradesh,Srikakulam,Maize,25.07,118.67,4.733546071,1421.9,4.99,910.65,592.96,72867
44,2014,1,Andhra Pradesh,Srikakulam,Maize,30.35,161.63,5.32553542,1274.3,5.77,910.65,605.4,76244
44,2015,1,Andhra Pradesh,Srikakulam,Maize,33.4,167.38,5.011377246,952.4,6.12,910.65,594.94,82725
44,2016,1,Andhra Pradesh,Srikakulam,Maize,34.56,171.49,4.962094907,NA,6.57,910.65,599.15,83258
44,2017,1,Andhra Pradesh,Srikakulam,Maize,51.91,279.5,5.384319014,NA,21.81,910.65,635.83,87531
45,2000,1,Andhra Pradesh,Visakhapatnam,Maize,9.26,18.63,2.01187905,1071,1.05,1449.3,660.01,42775
45,2001,1,Andhra Pradesh,Visakhapatnam,Maize,10.29,27.11,2.634596696,1092,1.33,1449,607,41101
45,2002,1,Andhra Pradesh,Visakhapatnam,Maize,10,30,3,708,1.15,1449,535.5,33325
45,2003,1,Andhra Pradesh,Visakhapatnam,Maize,14.11,41.86,2.966690291,1234,1.61,1449.3,588.02,42565
45,2004,1,Andhra Pradesh,Visakhapatnam,Maize,12.54,40.24,3.208931419,946,1.67,1449.3,605.6,45010
45,2005,1,Andhra Pradesh,Visakhapatnam,Maize,12.83,41.36,3.223694466,1325,1.58,1449.3,552.86,46971
45,2006,1,Andhra Pradesh,Visakhapatnam,Maize,14.32,40.92,2.857541899,1207,1.69,1443.05,582.88,54175
45,2007,1,Andhra Pradesh,Visakhapatnam,Maize,13.47,43.41,3.222717149,1238,1.68,1443.05,599.22,48838
45,2008,1,Andhra Pradesh,Visakhapatnam,Maize,15.56,49.36,3.172236504,1030,1.65,1443.05,582.71,50823
45,2009,1,Andhra Pradesh,Visakhapatnam,Maize,15.72,53.84,3.424936387,873,1.24,1443.05,502.01,63015
45,2010,1,Andhra Pradesh,Visakhapatnam,Maize,16.26,52.94,3.255842558,1793.8,1.03,1443.05,576.86,59472
45,2011,1,Andhra Pradesh,Visakhapatnam,Maize,17.8,79.66,4.475280899,932.8,1.35,1443.05,550.09,59215
45,2012,1,Andhra Pradesh,Visakhapatnam,Maize,17.52,68.12,3.888127854,1217.9,1.34,1443.05,546.4,49408
45,2013,1,Andhra Pradesh,Visakhapatnam,Maize,21.57,80.4,3.727399166,1082.5,1.39,1443.05,547.85,68094
45,2014,1,Andhra Pradesh,Visakhapatnam,Maize,22.67,98.61,4.3498015,1092.6,1.42,1443.05,549.2,59264
45,2015,1,Andhra Pradesh,Visakhapatnam,Maize,23.3,111.72,4.794849785,1210.4,1.53,1443.05,536.83,57933
45,2016,1,Andhra Pradesh,Visakhapatnam,Maize,24.64,118.74,4.818993506,NA,1.29,1443.05,526.31,54768
45,2017,1,Andhra Pradesh,Visakhapatnam,Maize,25.82,145.24,5.625096824,NA,1.34,1443.05,525.53,65445
46,2000,1,Andhra Pradesh,East Godavari,Maize,5.51,25.78,4.67876588,1013,3.98,1081.84,764.91,155762
46,2001,1,Andhra Pradesh,East Godavari,Maize,3.8,20.03,5.271052632,1029,2.43,1082,736,146987
46,2002,1,Andhra Pradesh,East Godavari,Maize,7,43,6.142857143,715,5.55,1082,618,118808
46,2003,1,Andhra Pradesh,East Godavari,Maize,8.51,39.43,4.633372503,1054,5.56,1081.84,755.89,141823
46,2004,1,Andhra Pradesh,East Godavari,Maize,7.98,46.64,5.844611529,875,5.44,1081.84,729.15,148390
46,2005,1,Andhra Pradesh,East Godavari,Maize,9.6,65.66,6.839583333,1362,6.97,1081.84,747.61,157945
46,2006,1,Andhra Pradesh,East Godavari,Maize,7.93,66.62,8.401008827,1208,5.55,1080.7,766.49,145283
46,2007,1,Andhra Pradesh,East Godavari,Maize,7.94,55.21,6.953400504,1260,5.47,1080.7,789.8,158749
46,2008,1,Andhra Pradesh,East Godavari,Maize,8.18,54.26,6.633251834,1200,6.2,1080.7,739.27,179857
46,2009,1,Andhra Pradesh,East Godavari,Maize,8.99,63.37,7.04894327,719,8.42,1080.7,598.16,149592
46,2010,1,Andhra Pradesh,East Godavari,Maize,7.93,56.1,7.074401009,1953.6,7.15,1080.7,714.12,193102
46,2011,1,Andhra Pradesh,East Godavari,Maize,8.54,55.74,6.526932084,845,8.32,1080.7,636.36,182137
46,2012,1,Andhra Pradesh,East Godavari,Maize,9.98,73.6,7.374749499,1445.3,9.64,1080.7,694.07,174272
46,2013,1,Andhra Pradesh,East Godavari,Maize,11.2,93.72,8.367857143,1120.2,10.8,1080.7,691.55,169372
46,2014,1,Andhra Pradesh,East Godavari,Maize,12.91,100.76,7.804802479,635.7,12.2,1260.16,683.86,162055
46,2015,1,Andhra Pradesh,East Godavari,Maize,11.12,103.79,9.333633094,1099.1,10.55,1280.53,679.31,161378
46,2016,1,Andhra Pradesh,East Godavari,Maize,10.22,86.65,8.478473581,NA,9.69,1280.53,682.57,173169
46,2017,1,Andhra Pradesh,East Godavari,Maize,11.8,111.51,9.45,NA,11.26,1280.53,666.04,143492
47,2000,1,Andhra Pradesh,West Godavari,Maize,18.69,94.14,5.036918138,959,17.28,779.54,696.93,202886
47,2001,1,Andhra Pradesh,West Godavari,Maize,13.48,83.96,6.228486647,851,12.95,780,649,171002
47,2002,1,Andhra Pradesh,West Godavari,Maize,18,121,6.722222222,603,16.8,780,591,167271
47,2003,1,Andhra Pradesh,West Godavari,Maize,27.82,148.22,5.327821711,959,25.53,779.54,670.78,196758
47,2004,1,Andhra Pradesh,West Godavari,Maize,23.66,141.33,5.973372781,811,22,779.54,672.31,221747
47,2005,1,Andhra Pradesh,West Godavari,Maize,29.12,163.64,5.619505495,1266,27.07,779.54,708.58,241746
47,2006,1,Andhra Pradesh,West Godavari,Maize,30.45,204.75,6.724137931,1068,29.32,774.2,699.78,224110
47,2007,1,Andhra Pradesh,West Godavari,Maize,35.91,243.98,6.794207742,1082,34.67,774.2,706.94,250288
47,2008,1,Andhra Pradesh,West Godavari,Maize,48.1,378.6,7.871101871,1264,46.95,774.2,724.58,272323
47,2009,1,Andhra Pradesh,West Godavari,Maize,46.88,322.41,6.877346416,673,46.09,774.2,617.94,255103
47,2010,1,Andhra Pradesh,West Godavari,Maize,44.68,307.66,6.885854969,1733.4,44.62,774.2,768.36,257831
47,2011,1,Andhra Pradesh,West Godavari,Maize,48.36,324.64,6.712985939,899.3,48.34,774.2,694.81,284939
47,2012,1,Andhra Pradesh,West Godavari,Maize,52.87,316.88,5.993569132,1611.9,52.84,774.2,699.1,261657
47,2013,1,Andhra Pradesh,West Godavari,Maize,53.87,381.73,7.086133284,1006.1,53.82,774.2,696.99,252158
47,2014,1,Andhra Pradesh,West Godavari,Maize,55.27,369.89,6.692419034,861.1,54.09,850.67,691.11,252937
47,2015,1,Andhra Pradesh,West Godavari,Maize,56.37,396.66,7.03672166,1053.9,56.27,850.67,693.23,264345
47,2016,1,Andhra Pradesh,West Godavari,Maize,58.3,502.79,8.624185249,NA,58.29,850.66,687.42,243604
47,2017,1,Andhra Pradesh,West Godavari,Maize,59.43,427.36,7.190980986,NA,59.43,850.66,696.59,202632
48,2000,1,Andhra Pradesh,Krishna,Maize,10.38,35.41,3.411368015,1049,3.68,879.69,714.92,192036
48,2001,1,Andhra Pradesh,Krishna,Maize,7.22,29.58,4.096952909,903,2.91,880,679,177713
48,2002,1,Andhra Pradesh,Krishna,Maize,10,35,3.5,619,4.3,880,631,140636
48,2003,1,Andhra Pradesh,Krishna,Maize,12.2,42.79,3.507377049,965,6.42,879.69,611.71,154301
48,2004,1,Andhra Pradesh,Krishna,Maize,13.4,80.64,6.017910448,818,7.22,879.69,661.11,158841
48,2005,1,Andhra Pradesh,Krishna,Maize,13.47,75.96,5.639198218,1147,7.12,879.69,715.03,214399
48,2006,1,Andhra Pradesh,Krishna,Maize,11.1,80.06,7.212612613,1185,7.75,872.7,716.34,197961
48,2007,1,Andhra Pradesh,Krishna,Maize,17.28,125.26,7.248842593,984,15.1,872.7,737.77,192457
48,2008,1,Andhra Pradesh,Krishna,Maize,29.32,230.37,7.857094134,1289,27.5,872.7,756.24,209255
48,2009,1,Andhra Pradesh,Krishna,Maize,20.42,156.02,7.640548482,724,18.83,872.7,715.99,210738
48,2010,1,Andhra Pradesh,Krishna,Maize,19.22,154.11,8.018210198,1770.8,17.48,872.7,787.42,245037
